,X,Y,Area,Perimeter,Radius,Circularity,Convexity,Inertia,Graymean,Graystd,Repimean,Repistd,Gepimean,Gepistd,Bepimean,Bepistd,X_rawImage,Y_rawImage,plate_barcode,colony_index
70,879,352,141.0,50.485281229019165,8.54400374531753,0.6951834380338333,0.9463087248322147,0.9995188117746338,159.08749389648438,0.059853676706552505,59.44042205810547,0.029983436688780785,55.91868591308594,0.0253281332552433,73.6446304321289,0.03292953968048096,1029,502,H2M2,70
71,463,358,1241.0,134.9116872549057,20.248456731316587,0.8568059978207304,0.96953125,0.9999918513223888,129.4871063232422,0.13981105387210846,62.535247802734375,0.03933151066303253,58.17604064941406,0.038103993982076645,84.2476577758789,0.12295931577682495,613,508,H2M2,71
72,921,307,1599.5,150.81118166446686,22.80350850198276,0.8837451080534849,0.9824938574938575,0.9999950822489018,121.95796966552734,0.21345549821853638,67.44088745117188,0.06266582012176514,61.606109619140625,0.06332726031541824,92.25452423095703,0.19706924259662628,1071,457,H2M2,72
73,1211,307,2347.0,183.1959582567215,27.313000567495326,0.8788022858791718,0.98098223615465,0.9999975335801924,116.71517181396484,0.2417171746492386,68.48159790039062,0.0697963610291481,62.98359680175781,0.07186441868543625,100.72567749023438,0.22361068427562714,1361,457,H2M2,73
74,81,296,1679.0,157.0538227558136,23.08679276123039,0.8553887548459701,0.9722061378112333,0.9999894999172816,134.4065704345703,0.13179190456867218,64.89013671875,0.044607989490032196,61.384376525878906,0.03790562227368355,85.47552490234375,0.1032542958855629,231,446,H2M2,74
75,185,266,1432.5,152.95331740379333,21.389246442732322,0.7694611424672545,0.9350522193211488,0.9993872589332742,132.5890350341797,0.12300773710012436,64.02757263183594,0.04041692242026329,60.321224212646484,0.03139333054423332,84.2014389038086,0.08433787524700165,335,416,H2M2,75
76,206,292,1284.0,140.3675308227539,20.0,0.8189201682195043,0.9628796400449944,0.9998789945548827,117.98690032958984,0.231331929564476,66.66341400146484,0.07302394509315491,61.99602508544922,0.07594995200634003,91.91783142089844,0.20142853260040283,356,442,H2M2,76
77,1434,241,68.0,31.656854152679443,5.0,0.8526744818666115,0.9855072463768116,0.9973605216850903,155.42762756347656,0.08434729278087616,57.713924407958984,0.05155669525265694,56.582054138183594,0.04268559440970421,74.58030700683594,0.026606982573866844,1584,391,H2M2,77
78,327,259,1983.0,166.3675309419632,25.179356624028344,0.9003169688012145,0.9821693907875185,0.9999958493656983,121.26568603515625,0.20047231018543243,66.66014099121094,0.08780509978532791,61.17941665649414,0.08406855165958405,93.97076416015625,0.21955254673957825,477,409,H2M2,78
79,912,241,1534.0,146.22539615631104,22.360679774997898,0.9015495695613484,0.9823887287864234,0.9999940568874864,121.41832733154297,0.2232741415500641,69.77948760986328,0.07190826535224915,64.17667388916016,0.07628737390041351,96.39807891845703,0.19820386171340942,1062,391,H2M2,79
80,1506,229,1808.5,165.7817441225052,23.811724765881277,0.8269037632213824,0.9553618594823032,0.9999896379577282,127.21819305419922,0.13694007694721222,65.818115234375,0.0459849089384079,62.223899841308594,0.040583085268735886,88.36614227294922,0.10379909723997116,1656,379,H2M2,80
81,991,212,601.5,103.84061968326569,14.317437752703926,0.7009885970012241,0.9065561416729465,0.9999616641268777,134.3717041015625,0.12170751392841339,64.2735595703125,0.04200933128595352,60.07070541381836,0.04182933643460274,84.96393585205078,0.09151019901037216,1141,362,H2M2,81
82,960,217,1835.5,178.1248903274536,24.596747752497688,0.7269675625074004,0.899314061734444,0.9999964762576108,130.21630859375,0.12513263523578644,66.12026977539062,0.04460546001791954,61.73936080932617,0.04726237431168556,91.69735717773438,0.14112168550491333,1110,367,H2M2,82
83,1455,205,2031.0,169.53910374641418,25.495097567963924,0.8879326415171457,0.9818709209572154,0.9999968078680904,119.49235534667969,0.20229721069335938,70.24714660644531,0.07049600034952164,67.33455657958984,0.07143963873386383,102.5693130493164,0.17536643147468567,1605,355,H2M2,83
84,262,194,962.5,123.0121922492981,17.46424919657298,0.7993082317176885,0.9450171821305842,0.9999753947381411,129.05845642089844,0.13637229800224304,67.90684509277344,0.059048280119895935,64.39762115478516,0.057888101786375046,95.84439086914062,0.17591188848018646,412,344,H2M2,84
85,453,210,4653.0,299.8233743906021,39.05124837953327,0.6504470393299434,0.9211125408294566,0.9999993849989403,129.0362091064453,0.12252969294786453,64.82270812988281,0.04277591407299042,60.67394256591797,0.040091242641210556,78.67271423339844,0.06704114377498627,603,360,H2M2,85
86,172,185,1663.0,154.71067667007446,23.010864433221336,0.8730950820960914,0.9762254182565306,0.9961885839793386,120.42603302001953,0.2242836207151413,72.10279846191406,0.10096590965986252,68.12959289550781,0.1030929833650589,100.47633361816406,0.22408515214920044,322,335,H2M2,86
87,1009,164,147.0,46.14213538169861,7.0710678118654755,0.8676245269239419,0.9735099337748344,0.9907532304616485,145.0120086669922,0.19556382298469543,61.59123229980469,0.028167882934212685,57.32101821899414,0.025913957506418228,71.76384735107422,0.04347596317529678,1159,314,H2M2,87
88,1509,164,1688.0,162.22539579868317,23.72728416308251,0.8060177789166408,0.9623717217787914,0.9999956136691609,116.2171859741211,0.21170674264431,75.45780181884766,0.09090296179056168,71.74618530273438,0.08308187872171402,113.60545349121094,0.18723531067371368,1659,314,H2M2,88
89,1545,170,1533.0,153.74011433124542,22.923659658795863,0.8150375531380863,0.9620332601192344,0.999994775427321,112.2462158203125,0.23654009401798248,76.36847686767578,0.09772276878356934,73.18946075439453,0.12160895019769669,117.12678527832031,0.2584514319896698,1695,320,H2M2,89
90,1322,162,1703.5,154.1248904466629,23.4839768097998,0.9011694076113269,0.9835450346420324,0.9999839930746984,122.79711151123047,0.20656266808509827,71.23333740234375,0.0808212012052536,67.19606018066406,0.07812745869159698,98.60103607177734,0.18007023632526398,1472,312,H2M2,90
91,384,154,1675.0,165.39696860313416,23.53720459187964,0.7694308307773956,0.9360156468287231,0.9998342041974022,126.57528686523438,0.13265985250473022,68.67517852783203,0.049678392708301544,64.7881088256836,0.04897991567850113,85.138671875,0.09425444155931473,534,304,H2M2,91
92,1266,146,1694.0,154.22539567947388,23.334521319619355,0.8949761946646108,0.9834542815674892,0.9999941061136525,127.36409759521484,0.17229747772216797,70.84109497070312,0.07471717149019241,67.45121002197266,0.06816137582063675,99.71394348144531,0.15956830978393555,1416,296,H2M2,92
93,311,146,3123.0,212.16652059555054,31.827660925679098,0.8718226337203211,0.9753279200499688,0.9999979008795173,121.62824249267578,0.1352788507938385,71.0350570678711,0.05144832655787468,68.99718475341797,0.06314130872488022,94.52642822265625,0.14648163318634033,461,296,H2M2,93
94,450,119,1555.0,150.2253954410553,22.47220505424423,0.8658717002765953,0.9703588143525741,0.999929838971853,123.02845001220703,0.18863394856452942,73.20191955566406,0.08969798684120178,69.44759368896484,0.07756458967924118,100.96453857421875,0.18985320627689362,600,269,H2M2,94
95,243,119,1644.0,154.225395321846,23.08679276123039,0.8685601362764473,0.9756676557863502,0.9999951323999907,120.46472930908203,0.19928528368473053,73.77896881103516,0.09083537757396698,70.83646392822266,0.09499306976795197,105.93748474121094,0.2149835079908371,393,269,H2M2,95
96,1071,102,2222.5,177.78174436092377,26.832815729997478,0.8836439482180449,0.9827548087552509,0.9999953004086118,119.08556365966797,0.21703045070171356,72.23619079589844,0.08309498429298401,67.69611358642578,0.08177027851343155,105.10445404052734,0.21359002590179443,1221,252,H2M2,96
97,1022,118,2171.5,175.78174471855164,26.419689627245813,0.8831249533285244,0.9825791855203619,0.9999938111207657,119.09278869628906,0.2165081799030304,73.75601196289062,0.08548673987388611,68.6877212524414,0.08368398994207382,105.72431182861328,0.22266297042369843,1172,268,H2M2,97
98,1359,95,2176.0,190.2253954410553,26.72993482069309,0.7556692739879576,0.9389428263214671,0.9999906587284556,129.38768005371094,0.13938738405704498,64.50473022460938,0.04141218587756157,62.216712951660156,0.03861745446920395,84.5001449584961,0.06773116439580917,1509,245,H2M2,98
99,620,59,285.0,74.62741661071777,10.0,0.643069494577904,0.867579908675799,0.999853484742432,148.20846557617188,0.0471070371568203,62.9709358215332,0.02882423996925354,60.97808837890625,0.028009260073304176,79.67733001708984,0.0282058697193861,770,209,H2M2,99
100,378,65,1628.0,153.88224935531616,22.737538299746014,0.8639472224163574,0.9719402985074627,0.9999946071768064,123.73201751708984,0.17347392439842224,69.97625732421875,0.05380690097808838,66.5413589477539,0.05724767968058586,97.45916748046875,0.16176822781562805,528,215,H2M2,100
101,362,102,859.0,114.42640590667725,17.0,0.8244237864042723,0.9528563505268997,0.9999803362828098,132.6829071044922,0.10598406940698624,68.126953125,0.046691276133060455,65.65264129638672,0.04055054113268852,93.998291015625,0.10218629240989685,512,252,H2M2,101
